src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,comments,logg,logg Err,N_planets,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p,Centroid offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Created,Updated
qlp,41865539,00335.01,PC,21.322323,-39.947812,12.287,0.018,1354.86627,0.00394,1.26092,0.0004,2.718,0.72,4825.94,27.7901,2,odd even unreliable,4.36,,1,1.11,0.03,8.46782,0.678134,2344.0,5875.0,75.2,5014.81,12.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:38.539579+00:00,2018-12-20 19:39:09.538349+00:00
qlp,55452495,00336.01,PC,70.670414,-64.885194,9.951,0.018,1328.46551,0.00026,8.85709,7e-05,0.403,0.053,4962.19,32.4787,2,2x period; hot star; may not be on target,4.12,1.52,1,2.74,0.11,21.2597,1.91941,536.0,7859.0,158.5,13.7752,20.0,False,3,4,3,3,4,4,4,2018-10-01 16:12:38.666370+00:00,2018-12-20 19:39:09.502564+00:00
qlp,155986102,00337.01,PC,7.329948,-50.140124,11.944,0.018,1360.61731,0.00148,6.87168,0.00112,3.16,0.165,39248.4,3340.78,2,The period is twice as reported; there appear to be a second event in the data.,4.43,2.0,1,1.33,0.03,28.967,8.47293,1230.0,5446.0,57.0,380.128,26.0,False,5,5,5,5,5,5,5,2018-10-03 02:14:38.498732+00:00,2018-12-20 19:39:09.467074+00:00
qlp,116156517,00338.01,PC,7.709303,-40.573434,11.277,0.018,1357.37358,0.00139,5.36732,0.00057,4.569,0.544,6303.88,2.53914,2,none,4.21,1.94,1,1.66,0.07,14.4647,0.705888,1639.0,6677.8,149.7,1198.25,67.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:38.477971+00:00,2018-12-20 19:39:09.431421+00:00
qlp,69838258,00339.01,PC,337.921602,-21.945681,12.041,0.018,1354.57336,0.00139,6.73069,0.00072,3.503,0.193,14721.7,7.32169,2,difference image not conclusive,4.28,,1,1.66,0.05,22.1494,0.857494,1288.0,6048.2,96.2,457.721,61.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:35.114653+00:00,2018-12-20 19:39:09.395709+00:00
qlp,80439101,00340.01,PC,11.747296,-44.369938,12.573,0.018,1361.05759,0.00237,7.42229,0.00093,6.432,0.37,47910.2,429.882,2,V-shaped; likely EB; period could be twice the reported.,4.37,,1,,,,,1465.0,5829.0,242.2,766.624,57.0,False,3,3,3,3,3,3,3,2018-10-03 02:14:38.355978+00:00,2018-12-20 19:39:09.360223+00:00
qlp,33911302,00341.01,PC,355.844948,-23.997888,13.249,0.019,1355.75117,0.00169,1.81383,0.00024,1.113,0.123,12561.0,18.8225,2,none,,,1,0.87,0.08,10.7521,1.09441,943.0,4882.4,229.9,131.757,22.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:35.055591+00:00,2018-12-20 19:39:09.324424+00:00
qlp,415969574,00342.01,PC,342.170291,-18.520457,12.79,0.019,1362.57199,0.00281,10.45776,0.00388,3.148,0.289,8773.24,12.3668,2,two transits; no gaia radius,4.38,,1,,,,,792.0,5800.0,200.4,65.5508,21.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:35.036149+00:00,2018-12-20 19:39:09.288619+00:00
qlp,66497310,00343.01,PC,356.045314,-18.889502,12.357,0.033,1355.52155,0.00266,1.75649,0.00036,1.377,0.175,3133.49,7.76834,2,none,4.36,,1,1.21,0.01,7.44507,0.377716,1308.0,5811.3,28.3,486.968,15.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:35.017063+00:00,2018-12-20 19:39:09.253274+00:00
qlp,13023378,00344.01,PC,347.053599,-28.007883,11.869,0.018,1358.25733,0.00177,6.06764,0.001,2.895,0.131,6362.78,3.56978,2,none,4.31,2.0,1,1.06,0.07,9.31494,0.677875,1055.0,6159.2,217.2,205.908,35.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.996664+00:00,2018-12-20 19:39:09.217621+00:00
qlp,308208458,00345.01,PC,5.696952,-34.39209,13.469,0.019,1362.15706,0.00301,11.22917,0.00294,2.893,0.302,12866.3,17.3964,2,possible odd even;,4.48,2.0,1,0.89,0.12,11.1339,1.57051,646.0,5172.0,393.7,29.0213,14.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.704440+00:00,2018-12-20 19:39:09.181999+00:00
qlp,118327533,00346.01,PC,10.3445,-37.343003,12.688,0.019,1354.79225,0.00155,8.28154,0.00099,2.317,0.157,40635.6,2585.21,2,the period is twice as reported; V-shaped.,,,1,1.33,0.16,29.5675,8.21886,1037.0,6239.0,363.5,192.426,18.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:38.193448+00:00,2018-12-20 19:39:09.146024+00:00
qlp,224271611,00347.01,PC,354.489847,-36.571572,11.164,0.018,1355.18601,0.00428,4.0394,0.00109,0.749,0.196,1627.44,58.0422,2,none,3.57,0.12,1,1.32,0.06,5.86883,1.14398,750.0,5989.0,148.3,52.57,9.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.359475+00:00,2018-12-20 19:39:09.110218+00:00
qlp,70785910,00348.01,PC,1.583606,-30.336272,12.169,0.018,1354.36474,0.00131,0.49486,4e-05,1.008,0.249,3031.36,14.2781,2,V-shaped;,4.36,,1,1.61,0.11,9.7623,0.964847,2403.0,5675.7,197.7,5543.7,39.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.837383+00:00,2018-12-20 19:39:09.074504+00:00
qlp,382474101,00349.01,PC,12.274293,-52.046527,10.179,0.04,1354.56049,0.00043,2.65221,7e-05,3.791,0.221,10286.5,1.70453,2,400 ppm secondary; synchronized,4.29,2.0,1,1.25,1.25,13.9745,13.9757,1902.0,6054.0,193.0,2173.55,103.0,False,3,4,3,3,4,4,4,2018-09-29 00:33:32.052869+00:00,2018-12-20 19:39:09.038825+00:00
qlp,199731190,00350.01,PC,21.292013,-47.262926,12.306,0.018,1355.90325,0.00168,2.51276,0.00031,1.417,0.135,4449.3,4.91533,2,none,4.41,2.0,1,0.85,0.08,6.21591,0.650184,1065.0,5635.0,280.6,213.806,28.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:38.112318+00:00,2018-12-20 19:39:09.002554+00:00
qlp,228381868,00351.01,PC,357.580534,-17.077572,12.026,0.018,1356.67382,0.00242,3.46583,0.0006,3.878,0.143,4777.63,2.00989,2,star is evolved,3.86,0.12,1,1.64,0.26,12.4467,1.98525,1519.0,5772.7,474.6,885.715,32.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.739170+00:00,2018-12-20 19:39:08.966655+00:00
qlp,47423120,00352.01,PC,342.067496,-24.838607,10.948,0.018,1356.83006,0.0002,11.6235,0.00022,2.783,0.142,44708.7,19.9684,2,The period could be half;,4.34,2.0,1,0.89,0.04,20.7208,1.02159,661.0,5518.0,125.0,31.7369,230.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.700295+00:00,2018-12-20 19:39:08.930995+00:00
qlp,100099031,00353.01,PC,24.272345,-46.945312,13.369,0.018,1355.02081,0.00302,1.29866,0.00028,2.017,0.459,7804.01,25.9875,2,big;,,,1,2.7,0.08,26.2299,1.69419,1708.0,4971.0,72.7,1413.47,20.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:38.031386+00:00,2018-12-20 19:39:08.895068+00:00
qlp,100097716,00354.01,PC,24.047739,-42.303771,11.321,0.027,1354.37712,0.0012,2.99995,0.00019,1.458,0.278,7921.65,12.8631,2,Two stars in the same pixel,,,1,1.4,0.02,13.7264,0.585848,1106.0,5767.0,40.3,249.205,26.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.990846+00:00,2018-12-20 19:39:08.859255+00:00
qlp,183593642,00355.01,PC,17.888013,-36.709111,10.934,0.019,1355.08121,0.00204,1.03742,0.00014,0.783,0.295,1796.3,54.1739,2,potential odd/even difference,4.23,0.36,1,1.36,0.03,6.35818,1.11088,1814.0,5936.0,57.2,1798.91,16.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.970710+00:00,2018-12-20 19:39:08.823367+00:00
qlp,369336146,00356.01,PC,6.06998,-37.222073,12.977,0.018,1358.03764,0.00596,5.77014,0.00468,3.781,0.594,3164.71,12.1891,2,none,4.41,2.0,1,1.62,0.17,10.0057,1.22247,1137.0,5497.7,332.6,278.244,11.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.950344+00:00,2018-12-20 19:39:08.787697+00:00
qlp,220016044,00357.01,PC,32.321768,-48.484745,10.394,0.019,1354.34394,0.00449,0.93985,0.00032,0.923,0.415,597.282,9.9105,2,weak signal,3.55,0.16,1,2.31,0.07,6.21955,0.824779,1943.0,6576.7,103.9,2366.49,9.0,False,3,4,3,3,4,4,4,2018-09-29 02:24:30.112814+00:00,2018-12-20 19:39:08.751969+00:00
qlp,321982642,00358.01,PC,3.060934,-47.355409,12.827,0.018,1356.32633,0.00147,9.105,0.0012,1.806,0.196,25320.7,1489.6,2,odd/even not reliable,4.42,2.0,1,1.11,0.18,19.375,5.61313,763.0,5689.0,470.1,56.4073,37.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.907000+00:00,2018-12-20 19:39:08.716196+00:00
qlp,80432617,00359.01,PC,11.67308,-42.361801,12.239,0.031,1360.67423,0.01071,5.48403,0.00596,6.461,2.104,1790.96,17.571,2,two events (near 1360 and 1377); wrong period?,4.42,2.0,1,1.94,0.16,9.05073,1.16346,1859.0,5475.9,233.8,1984.99,10.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.886588+00:00,2018-12-20 19:39:08.680194+00:00
qlp,13023738,00360.01,PC,347.084817,-29.590306,12.184,0.018,1354.97828,0.00649,8.05577,0.00291,2.835,0.4,3043.7,7.07752,2,centroid shift in X/Y is due to the star nearby but the signal is on target.,4.42,2.0,1,1.66,0.1,10.0535,0.777727,867.0,5725.0,175.7,93.8064,12.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.621356+00:00,2018-12-20 19:39:08.643876+00:00
qlp,144276942,00361.01,PC,353.904034,-44.808807,11.853,0.018,1354.57959,0.0025,1.53533,0.00025,0.499,0.178,2645.0,66.7346,2,none,4.59,0.22,1,0.68,0.03,3.82155,0.627844,648.0,4215.0,87.4,29.3458,12.0,False,2,4,2,2,4,4,4,2018-10-03 02:14:37.765503+00:00,2018-12-20 19:39:08.607750+00:00
qlp,305048116,00362.01,PC,353.238144,-28.319746,12.506,0.018,1357.85959,0.0039,7.11679,0.00192,1.979,0.298,4062.74,10.5072,2,the super bright star to the southwest is TIC 304698788; does not have a signal.,4.38,,1,1.04,0.05,7.26823,0.496069,756.0,5626.0,126.9,54.4068,13.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.601489+00:00,2018-12-20 19:39:08.571897+00:00
qlp,262530780,00363.01,PC,20.547259,-44.861946,12.871,0.018,1361.87743,0.00184,8.22393,0.00156,2.266,0.35,15573.1,209.203,2,none,4.5,2.0,1,1.03,0.04,14.1826,1.75,796.0,5092.9,110.5,66.9215,26.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.745305+00:00,2018-12-20 19:39:08.536271+00:00
qlp,47425697,00364.01,PC,342.256131,-24.959275,10.431,0.018,1354.46949,0.00517,0.49393,0.00018,0.89,0.395,456.821,10.0033,2,a little v-shaped; possible EB,4.28,0.16,1,,,,,2194.0,6016.0,375.3,3850.34,10.0,False,3,4,3,3,4,4,4,2018-09-28 18:08:58.039069+00:00,2018-12-20 19:39:08.500478+00:00
qlp,118586896,00365.01,PC,10.922291,-38.043195,13.209,0.018,1365.97342,0.00173,12.10588,0.00208,3.393,0.157,67723.6,1063.27,2,likely EB; V-shaped,4.36,,1,1.3,0.04,37.3164,4.7858,873.0,5813.0,80.4,96.6708,41.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.663827+00:00,2018-12-20 19:39:08.465005+00:00
qlp,251878904,00366.01,PC,9.691992,-34.214912,13.475,0.018,1354.48285,0.00494,1.70429,0.00049,1.933,0.588,7629.91,71.1437,2,too faint,,,1,1.34,0.03,12.9193,1.28779,1558.0,5414.0,67.0,979.869,13.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.643687+00:00,2018-12-20 19:39:08.429153+00:00
qlp,9033144,00367.01,PC,349.606182,-19.823931,9.713,0.018,1354.29153,0.00156,4.71452,0.00057,3.317,0.138,19805.2,731.509,2,likely EB,3.9,0.12,1,1.28,0.09,19.8414,4.04076,1781.0,5756.9,195.2,1670.65,37.0,False,3,4,3,3,4,4,4,2018-09-28 22:22:08.466558+00:00,2018-12-20 19:39:08.392978+00:00
qlp,77031413,00368.01,PC,354.170142,-34.611816,11.442,0.018,1355.1953,0.0003,1.38665,3e-05,2.289,0.042,21516.7,1.67738,2,two stars in the same pixel;,,,1,0.96,0.04,15.4398,0.680054,1652.0,5365.0,118.3,1237.22,192.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.462904+00:00,2018-12-20 19:39:08.321318+00:00
qlp,175482273,00369.01,PC,351.229222,-38.160736,9.054,0.019,1354.34549,0.00064,5.46349,0.00032,2.973,0.259,3229.13,0.802102,2,PC (star radius 1.70); Simbad says it's a known double. Gaia did not have a second star at the same coordinate.,,,1,,,,,0.0,6228.0,,373.911,73.0,False,3,4,3,3,4,4,4,2018-09-28 18:09:02.939488+00:00,2018-12-20 19:39:08.285428+00:00
qlp,251855940,00370.01,PC,8.659667,-32.166524,13.465,0.018,1354.28979,0.00112,4.04655,0.00038,2.993,0.292,24618.6,21.69,2,none,4.35,,1,1.05,0.01,18.168,0.562415,1248.0,5817.0,25.5,403.816,52.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.481816+00:00,2018-12-20 19:39:08.213766+00:00
qlp,156016136,00371.01,PC,8.923843,-50.316982,12.609,0.018,1357.43733,0.00297,3.4805,0.00073,2.24,0.183,4760.73,6.66082,2,none,4.41,2.0,1,0.89,0.03,6.77791,0.327423,1092.0,5430.5,83.4,236.419,14.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.440583+00:00,2018-12-20 19:39:08.177458+00:00
qlp,441075486,00372.01,PC,359.759017,-15.612006,11.954,0.018,1354.76663,0.00045,1.12026,3e-05,2.118,0.034,42040.2,1108.42,2,likely EB; V-shaped;,4.42,2.0,1,0.75,0.02,16.9422,2.7906,2509.0,5769.7,78.5,6580.33,153.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.323819+00:00,2018-12-20 19:39:08.140687+00:00
qlp,9032368,00373.01,PC,355.901887,-11.269515,13.21,0.018,1355.67942,0.00364,1.632,0.00042,1.466,0.341,5681.64,21.4543,2,target is likely 9032367 (still possible to be a planet);,4.35,,1,1.12,0.05,9.26982,0.696877,1468.0,5930.5,129.9,771.468,13.0,False,3,4,3,3,4,4,4,2018-10-02 01:49:34.443228+00:00,2018-12-20 19:39:08.102636+00:00
qlp,183675732,00374.01,PC,358.227493,-41.700497,12.93,0.018,1356.62212,0.00294,5.4823,0.0015,3.914,0.225,7328.4,4.65535,2,none,4.36,,1,1.26,0.03,11.8498,0.404921,1209.0,5788.0,66.5,355.765,22.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.278100+00:00,2018-12-20 19:39:08.063026+00:00
qlp,280097543,00375.01,PC,47.150091,-77.383278,10.387,0.019,1329.29739,0.01149,9.44859,0.00358,10.058,1.046,578.908,1.22075,2,needs follow-up to confirm stellar parameters,3.52,0.12,1,3.08,0.11,8.16152,0.475387,1331.0,4939.8,90.7,522.497,10.0,False,3,4,3,3,4,4,4,2018-09-29 02:24:30.675456+00:00,2018-12-20 19:39:07.951062+00:00
qlp,144301273,00376.01,PC,354.445491,-42.966404,12.386,0.018,1355.44295,0.00138,2.75161,0.00024,1.697,0.278,9209.98,8.14321,2,none,4.43,2.0,1,1.04,0.1,10.9759,1.15501,1150.0,5381.6,285.1,290.623,45.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.237390+00:00,2018-12-20 19:39:07.813007+00:00
qlp,139285736,00377.01,PC,348.039807,-45.017154,11.896,0.018,1326.05107,0.0011,1.55028,5e-05,1.571,0.085,23529.8,2256.7,2,possible centroid offset;,,,1,0.87,0.03,14.723,4.58264,1806.0,5039.5,80.5,1769.75,49.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.156315+00:00,2018-12-20 19:39:07.681024+00:00
qlp,20892672,00378.01,PC,1.39897,-19.489429,12.378,0.127,1356.50088,0.00214,3.10926,0.00045,2.506,0.221,5448.84,4.46476,2,2 stars in same pixel with dmag 1,4.32,,1,1.18,1.18,9.58224,9.58616,1338.0,5894.0,190.0,532.263,32.0,False,3,4,3,3,4,4,4,2018-09-28 22:22:04.678161+00:00,2018-12-20 19:39:07.508015+00:00
qlp,220396259,00379.01,PC,68.891565,-56.138684,9.894,0.019,1354.7083,0.0025,0.91693,0.00013,1.463,0.183,462.629,0.623461,2,needs follow-up to confirm whether is on target,4.04,0.12,1,1.71,0.06,4.04732,0.201152,1946.0,5825.0,97.8,2381.88,18.0,False,3,4,3,3,4,4,4,2018-10-01 16:12:38.825215+00:00,2018-12-20 19:39:07.375870+00:00
qlp,100014359,00380.01,PC,23.280468,-47.882043,13.405,0.019,1354.38198,0.00069,0.50459,2e-05,1.339,0.12,17494.4,51.9704,2,none,,,1,0.71,0.05,10.2773,0.865441,2484.0,5227.0,166.8,6322.87,73.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:37.116407+00:00,2018-12-20 19:39:07.268334+00:00
qlp,207084429,00381.01,PC,22.756615,-51.215438,7.186,0.019,1356.07033,0.00392,4.89388,0.00156,2.789,0.348,352.722,0.541213,2,the target may be on the neighbor on the north (Rstar 1.3; dmag=6).,,,1,1.88,0.03,3.88756,0.167383,1176.0,5883.0,52.4,318.46,9.0,False,3,4,3,3,4,4,4,2018-09-29 02:24:28.772947+00:00,2018-12-20 19:39:07.232511+00:00
qlp,229091748,00382.01,PC,3.79769,-46.272415,12.66,0.018,1354.59152,0.00135,0.4568,4e-05,0.548,0.067,3428.7,9.59936,2,none,4.35,,1,1.03,0.02,6.64264,0.384265,1616.0,5777.0,66.7,1132.97,17.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:36.974788+00:00,2018-12-20 19:39:07.196647+00:00
qlp,155995204,00384.01,PC,7.658508,-52.049388,13.481,0.019,1357.58381,0.00235,9.30734,0.00218,4.683,0.274,42774.4,1444.99,2,big;,4.34,,1,1.35,0.01,30.7623,5.66372,1163.0,5819.0,31.3,304.138,26.0,False,3,4,3,3,4,4,4,2018-10-03 02:14:36.954449+00:00,2018-12-20 19:39:07.125025+00:00
qlp,300810086,00385.01,PC,116.814028,-69.0307,8.983,0.017,1326.06183,0.00173,0.66797,4e-05,0.769,0.241,512.633,4.45722,2,maybe not on target,3.5,0.38,1,3.65,0.17,9.08074,0.945348,1728.0,5070.6,118.2,1481.4,15.0,False,3,4,3,3,4,4,4,2018-10-01 16:12:38.186177+00:00,2018-12-20 19:39:07.089245+00:00
qlp,238059180,00386.01,PC,104.138389,-53.545486,9.97,0.018,1356.21389,0.00392,5.112,0.00132,1.27,0.455,1381.3,7.92283,2,v-shaped; two stars about 1as separation in same pixel,4.1,1.42,1,,,,,1404.0,8681.0,376.1,645.475,17.0,False,3,4,3,3,4,4,4,2018-10-01 16:12:38.126146+00:00,2018-12-20 19:39:07.052824+00:00
spoc,279741379,00186.01,PC,51.74676,-63.499154,6.95341,0.017139,1350.3,0.001598,,,2.497779,0.134082,929.253415,,3 2 1,known TOI; single transit; no period; associated report shows a second TCE at 7.78 days,4.32239,0.236802,2,0.739077,0.078511,2.556572,,731.947459,4628.53,91.9226,67.832939,11.704529,False,2,4,2,2,4,4,4,2018-12-04 21:48:30.110473+00:00,2018-12-17 20:55:16.001006+00:00
spoc,32090583,00218.01,PC,58.42027,-68.739532,13.551,0.064,1325.550345,0.001127,0.438317,1.8e-05,0.754144,0.153195,2189.628541,308.80426,3 2 1,known TOI; host star is m dwarf,4.438,0.0,3,1.0,0.0,5.519939,0.738907,1306.000721,3146.0,0.0,687.534773,8.250534,False,2,4,2,2,4,4,4,2018-12-04 21:47:35.775797+00:00,2018-12-17 03:48:37.604982+00:00
spoc,309792357,00199.01,PC,80.105474,-59.895662,10.0,0.019,1361.02496,,,,7.305071,0.146667,13000.0,,3 2 1,known TOI; single transit; no period,4.52347,0.275691,1,0.871991,0.1069,9.59,,490.070556,5350.0,184.0,13.63187,75.59162,False,3,4,3,3,4,4,4,2018-12-04 21:48:38.918084+00:00,2018-12-17 03:47:04.194315+00:00
spoc,29781292,00282.02,PC,65.238019,-68.102664,8.932,0.017,1355.735635,0.003949,31.323499,0.005843,3.073476,1.194923,385.010273,55.89187,3 2 1,could be a secondary of .01 or a single transit detection of a second planet,4.22436,0.295755,2,1.4284,0.169584,2.858758,4.878209,728.380474,6321.0,196.0,66.520297,7.174959,False,2,4,2,2,4,4,4,2018-12-04 21:47:32.458949+00:00,2018-12-14 15:52:45.440421+00:00
spoc,29781292,00282.01,PC,65.238019,-68.102664,8.932,0.017,1337.21241,0.003585,56.00327,0.005172,9.045741,0.320251,762.394566,35.47119,3 2 1,two transits; a third transit could be an eccentric secondary or single transit of second planet; there are nearby stars (TIC 29781293) and centroid analysis inconclusive,4.22436,0.295755,2,1.4284,0.169584,4.160116,0.56697,600.128045,6321.0,196.0,30.654673,19.660507,True,2,4,2,2,4,4,4,2018-12-04 21:47:32.439287+00:00,2018-12-14 15:52:45.435841+00:00
spoc,29831208,00124.01,PC,66.582618,-67.806508,11.04,0.018,1326.544424,0.001148,1.84286,4.6e-05,1.719758,0.104861,2469.541609,128.68199,3 1,known TOI,4.48159,2.00353,1,0.877602,0.877602,7.09999,9.345614,1257.279635,5080.0,181.0,590.538921,22.854355,False,3,4,3,3,4,4,4,2018-12-04 21:47:32.519105+00:00,2018-12-14 15:52:45.422047+00:00
spoc,425997655,00174.01,PC,55.459877,-62.767049,8.69687,0.018031,1342.994583,0.001819,17.668189,0.001413,2.745577,0.298883,682.497924,46.529156,3 2 1,known TOI; follow-up in progress,4.38,0.21,4,0.734392,0.082496,1.988593,0.759062,565.962218,4813.0,111.0,24.247712,14.758427,False,2,4,2,2,4,4,4,2018-12-04 21:48:53.755936+00:00,2018-12-14 15:52:45.417494+00:00
spoc,425997655,00174.04,PC,55.459877,-62.767049,8.69687,0.018031,1326.029824,0.003407,3.976337,0.000299,1.591158,0.203994,181.341014,24.060326,3 2 1,known TOI; marginal PC,4.38,0.21,4,0.734392,0.082496,1.006454,1.244018,930.444325,4813.0,111.0,177.126103,7.602264,False,2,4,2,2,4,4,4,2018-12-04 21:48:53.813770+00:00,2018-12-14 15:52:45.412953+00:00
spoc,425997655,00174.03,PC,55.459877,-62.767049,8.69687,0.018031,1335.733561,0.009855,12.166894,0.004979,3.762924,0.660261,344.725694,165.30083,3 2 1,known TOI; marginal PC,4.38,0.21,4,0.734392,0.082496,2.013877,1.943425,640.901869,4813.0,111.0,39.873757,7.549213,False,2,4,2,2,4,4,4,2018-12-04 21:48:53.794646+00:00,2018-12-14 15:52:45.408386+00:00
spoc,425997655,00174.02,PC,55.459877,-62.767049,8.69687,0.018031,1340.303729,0.002602,29.797713,0.001995,2.956428,0.37789,615.266785,46.774258,3 2 1,known TOI; followup in progress,4.38,0.21,4,0.734392,0.082496,1.835706,1.14071,475.47075,4813.0,111.0,12.07859,12.40131,False,2,4,2,2,4,4,4,2018-12-04 21:48:53.775445+00:00,2018-12-14 15:52:45.403750+00:00
spoc,373844472,00275.01,PC,81.516837,-67.233034,10.975,0.019,1326.061419,0.000213,0.919476,4e-06,1.463932,0.021281,10356.767204,103.05044,3 1,v-shaped; likely EB,4.3762,2.00392,1,1.07108,1.07108,17.936441,18.680464,1886.390549,5616.0,187.0,2992.591576,105.71457,False,3,4,3,3,4,4,4,2018-12-04 21:48:48.541907+00:00,2018-12-14 15:52:45.371660+00:00
spoc,350445771,00258.01,PC,85.46744,-56.740516,10.998,0.019,1326.800815,0.001485,3.190394,0.000106,1.806342,0.080928,3437.243608,208.87587,3 2 1,possible secondary,4.26363,0.184454,3,2.12462,0.710855,14.782861,4.983982,1681.32758,6474.57,100.19,1888.558098,19.98294,False,3,4,3,3,4,4,4,2018-12-04 21:48:44.042490+00:00,2018-12-14 15:52:45.357960+00:00
spoc,300293197,00211.01,PC,110.279641,-68.578384,9.448,0.019,1329.255719,0.001078,6.563939,0.000169,1.679329,0.08334,2055.220997,84.44678,3 2 1,known TOI,4.35182,0.109989,3,1.08871,0.158327,8.18578,6.41577,1037.145939,5873.97,102.627,273.451611,26.143084,False,3,4,3,3,4,4,4,2018-12-04 21:48:36.195888+00:00,2018-12-14 15:52:45.325526+00:00
spoc,260708537,00486.01,PC,98.4582,-58.5285,9.342,0.033,1326.994371,0.002471,1.74406,0.000101,1.248441,0.422266,192.208972,28.891077,3 2 1,marginal,4.85243,0.061474,1,0.427,0.013,0.60546,1.234792,668.009609,3445.0,87.0,47.059991,7.764136,False,2,4,2,2,4,4,4,2018-12-04 21:48:23.279134+00:00,2018-12-14 15:52:45.256447+00:00
spoc,262530407,00177.01,PC,20.4391,-46.7144,9.438,0.016,1356.153,0.000649,2.853133,6.6e-05,1.264674,0.13067,1589.963199,58.600864,3 2,known TOI,4.76229,0.061557,1,0.525,0.016,2.175406,0.400998,652.938423,3703.0,66.0,42.954622,25.673399,False,2,4,2,2,4,4,4,2018-12-04 21:48:23.461539+00:00,2018-12-14 15:52:45.251671+00:00
spoc,237924601,00252.01,PC,57.553578,-63.053777,11.624,0.019,1354.720066,0.000731,1.002192,2.8e-05,0.633253,0.247183,1892.113763,148.03098,3 2,known TOI,4.48308,2.00352,1,0.874822,0.874822,3.90427,5.327671,1535.904518,5071.0,181.0,1315.157827,13.430404,False,2,4,2,2,4,4,4,2018-12-04 21:48:18.374015+00:00,2018-12-14 15:52:45.233253+00:00
spoc,220459976,00285.01,PC,74.697149,-56.394049,12.113,0.018,1361.663925,0.004797,32.332528,0.006676,3.459632,0.786024,2425.505189,288.4887,3 2,possible single transit,4.64044,0.274298,1,0.615038,0.073716,3.028709,1.59527,328.629052,3891.0,169.0,2.756416,7.587534,False,3,4,3,3,4,4,4,2018-12-04 21:48:12.231084+00:00,2018-12-14 15:52:45.210241+00:00
spoc,207141131,00179.01,PC,44.262259,-56.192071,8.141,0.017,1354.588395,0.000649,4.137394,9.6e-05,1.829919,0.136448,1134.536706,42.86272,3 2,known TOI,4.51761,0.282094,1,0.838949,0.107368,2.813921,0.897569,935.847488,5058.0,181.0,181.276421,21.0557,False,2,4,2,2,4,4,4,2018-12-04 21:48:08.212531+00:00,2018-12-14 15:52:45.205640+00:00
spoc,201793781,00248.01,PC,34.683547,-54.859771,8.445,0.02,1354.835774,0.001932,5.991198,0.000404,3.462171,0.240267,498.280389,33.505875,3 2,known TOI,3.84,0.08,1,1.22218,0.113498,2.823531,0.699897,1289.924629,5711.7,57.0,654.302141,12.305868,False,2,4,2,2,4,4,4,2018-12-04 21:48:06.654715+00:00,2018-12-14 15:52:45.191844+00:00
spoc,158623531,00246.01,PC,24.168162,-50.659178,11.192,0.018,1355.732521,0.000422,7.872846,0.000122,3.734301,0.037184,14870.542999,109.76864,3 2,WASP-105,4.47933,0.0,1,0.9,0.0,10.907298,0.125792,777.255369,5070.0,0.0,86.253341,137.82335,False,5,5,5,5,5,5,5,2018-12-04 21:47:56.787026+00:00,2018-12-14 15:52:45.159535+00:00
